state,vegetable,date,month,season,modal_price,min_price,max_price,msp,price_lag_1m,price_lag_4m,rolling_avg_3m,arrival_qty,temp_max,temp_min,rainfall_mm,humidity,rainfall_deviation,price_direction
Meghalaya,Potato,2024-09-01,9,Monsoon,30.04,26.42,33.32,0.0,36.11,24.82,32.303333333333335,133.0,24.66,18.51,107.0,97.17,-22.12,UP
Meghalaya,Potato,2024-10-01,10,Post-Monsoon,34.09,29.14,37.99,0.0,30.04,24.93,33.413333333333334,144.0,21.88,15.36,218.9,96.94,58.35,DOWN
Meghalaya,Potato,2024-11-01,11,Post-Monsoon,30.22,26.85,33.62,0.0,34.09,30.76,31.45,265.4,20.21,10.84,12.5,95.33,-14.65,UP
Meghalaya,Potato,2024-12-01,12,Winter,33.42,30.54,35.89,0.0,30.22,36.11,32.57666666666667,222.5,18.64,7.6,3.6,93.03,-9.95,DOWN
Meghalaya,Potato,2025-01-01,1,Winter,28.62,24.4,32.77,,33.42,30.04,30.75333333333333,53.4,18.27,7.74,4.4,94.61,-7.28,DOWN
Meghalaya,Potato,2025-02-01,2,Winter,24.99,22.43,28.51,,28.62,34.09,29.01,28.1,19.29,8.57,9.4,89.86,-15.48,DOWN
Meghalaya,Potato,2025-03-01,3,Summer,23.73,20.07,27.69,,24.99,30.22,25.78,24.9,22.77,12.31,14.8,84.03,-17.05,UP
Meghalaya,Potato,2025-04-01,4,Summer,32.44,28.44,36.44,,23.73,33.42,27.05333333333333,7.2,23.84,15.25,115.1,91.47,48.68,DOWN
Meghalaya,Potato,2025-05-01,5,Summer,19.16,17.05,21.31,,32.44,28.62,25.11,87.6,23.55,16.92,443.7,95.26,201.02,DOWN
Meghalaya,Potato,2025-06-01,6,Monsoon,16.1,14.67,17.52,,19.16,24.99,22.566666666666663,202.3,24.86,18.49,180.6,96.8,-94.38,UP
Meghalaya,Potato,2025-07-01,7,Monsoon,17.37,16.19,18.55,,16.1,23.73,17.543333333333333,194.2,24.99,18.86,221.5,97.84,-16.35,UP
Meghalaya,Potato,2025-08-01,8,Monsoon,20.91,18.79,23.05,,17.37,32.44,18.126666666666665,140.2,24.4,18.63,211.1,97.26,9.0,STABLE
Meghalaya,Potato,2025-09-01,9,Monsoon,20.9,18.84,22.96,,20.91,19.16,19.72666666666667,159.0,24.46,17.82,138.7,97.67,9.57,UP
Meghalaya,Potato,2025-10-01,10,Post-Monsoon,24.15,21.54,26.72,,20.9,16.1,21.986666666666665,129.7,23.06,15.65,88.7,96.84,-71.85,STABLE
Meghalaya,Potato,2025-11-01,11,Post-Monsoon,23.1,21.55,24.83,,24.15,17.37,22.71666666666667,195.5,20.26,11.01,68.4,97.8,41.25,DOWN
Meghalaya,Tomato,2022-01-01,1,Winter,29.96,28.44,31.92,0.0,,,29.96,16.3,14.7,5.37,26.7,93.94,15.02,DOWN
Meghalaya,Tomato,2022-02-01,2,Winter,24.83,22.55,27.21,0.0,29.96,,27.395,40.4,14.45,4.79,51.6,93.5,26.72,STABLE
Meghalaya,Tomato,2022-03-01,3,Summer,25.71,23.77,27.77,0.0,24.83,,26.83333333333333,28.25,22.69,12.17,10.8,85.52,-21.05,UP
Meghalaya,Tomato,2022-04-01,4,Summer,30.6,28.05,32.62,0.0,25.71,,27.046666666666667,23.95,22.58,15.73,67.5,96.27,1.08,UP
Meghalaya,Tomato,2022-05-01,5,Summer,38.81,34.04,43.32,0.0,30.6,29.96,31.706666666666667,9.8,22.65,16.19,188.5,95.87,-54.18,UP
Meghalaya,Tomato,2022-06-01,6,Monsoon,43.26,36.14,48.7,0.0,38.81,24.83,37.556666666666665,85.0,23.08,18.46,356.0,97.07,81.02,DOWN
Meghalaya,Tomato,2022-07-01,7,Monsoon,31.41,24.13,36.19,0.0,43.26,25.71,37.82666666666667,129.1,24.27,18.32,175.6,97.1,-62.25,DOWN
Meghalaya,Tomato,2022-08-01,8,Monsoon,26.44,19.58,30.22,0.0,31.41,30.6,33.70333333333333,141.4,24.35,18.05,85.6,97.16,-116.5,STABLE
Meghalaya,Tomato,2022-09-01,9,Monsoon,27.05,19.09,31.35,0.0,26.44,38.81,28.3,121.3,23.27,17.74,111.1,97.97,-18.02,UP
Meghalaya,Tomato,2022-10-01,10,Post-Monsoon,31.32,23.79,35.96,0.0,27.05,43.26,28.27,136.6,21.59,14.69,160.0,94.52,-0.55,DOWN
Meghalaya,Tomato,2022-11-01,11,Post-Monsoon,26.58,20.73,30.87,0.0,31.32,31.41,28.316666666666663,205.5,19.81,9.34,1.8,91.83,-25.35,UP
Meghalaya,Tomato,2022-12-01,12,Winter,32.95,26.73,38.14,0.0,26.58,26.44,30.28333333333333,87.4,17.27,7.08,11.9,94.81,-1.65,UP
Meghalaya,Tomato,2023-01-01,1,Winter,115.14,107.74,119.04,0.0,32.95,27.05,58.223333333333336,5.0,16.84,5.52,1.6,90.74,-10.08,DOWN
Meghalaya,Tomato,2023-02-01,2,Winter,30.43,28.07,32.49,0.0,115.14,31.32,59.50666666666667,38.0,18.86,8.04,5.4,92.93,-19.48,DOWN
Meghalaya,Tomato,2023-03-01,3,Summer,28.35,26.16,30.32,0.0,30.43,26.58,57.973333333333336,46.8,20.52,10.74,54.9,90.81,23.05,UP
Meghalaya,Tomato,2023-04-01,4,Summer,30.7,28.05,32.61,0.0,28.35,32.95,29.826666666666668,38.8,23.94,14.29,52.4,85.8,-14.02,DOWN
Meghalaya,Tomato,2023-05-01,5,Summer,20.64,18.35,22.55,0.0,30.7,115.14,26.563333333333333,186.0,23.84,15.55,63.9,91.9,-178.78,UP
Meghalaya,Tomato,2023-06-01,6,Monsoon,30.86,24.99,34.11,0.0,20.64,30.43,27.4,170.3,24.39,18.53,239.2,94.93,-35.78,UP
Meghalaya,Tomato,2023-07-01,7,Monsoon,66.65,54.89,74.9,0.0,30.86,28.35,39.38333333333333,164.0,24.69,19.18,233.8,96.23,-4.05,DOWN
Meghalaya,Tomato,2023-08-01,8,Monsoon,60.35,51.99,68.44,0.0,66.65,30.7,52.620000000000005,215.7,24.16,18.95,217.8,96.55,15.7,DOWN
Meghalaya,Tomato,2023-09-01,9,Monsoon,29.07,24.18,33.59,0.0,60.35,20.64,52.02333333333333,225.7,24.3,17.94,159.7,96.6,30.57,DOWN
Meghalaya,Tomato,2023-10-01,10,Post-Monsoon,20.18,16.44,23.35,0.0,29.07,30.86,36.53333333333333,249.2,21.55,14.57,174.6,95.77,14.05,UP
Meghalaya,Tomato,2023-11-01,11,Post-Monsoon,22.2,17.52,25.99,0.0,20.18,66.65,23.816666666666663,286.9,20.08,10.55,25.9,95.4,-1.25,UP
Meghalaya,Tomato,2023-12-01,12,Winter,43.12,34.61,48.83,0.0,22.2,60.35,28.5,56.9,17.14,8.12,33.7,96.16,20.15,DOWN
Meghalaya,Tomato,2024-01-01,1,Winter,38.33,33.33,43.33,0.0,43.12,29.07,34.54999999999999,1.5,15.09,4.93,14.0,96.58,2.32,DOWN
Meghalaya,Tomato,2024-02-01,2,Winter,33.89,28.71,39.07,0.0,38.33,20.18,38.446666666666665,14.0,17.41,6.9,33.1,91.34,8.23,DOWN
Meghalaya,Tomato,2024-03-01,3,Summer,30.3,27.12,34.22,0.0,33.89,22.2,34.17333333333333,40.5,20.87,10.58,46.9,86.87,15.05,STABLE
Meghalaya,Tomato,2024-04-01,4,Summer,28.83,25.27,32.18,0.0,30.3,43.12,31.006666666666664,54.6,25.71,16.55,30.7,86.47,-35.72,STABLE
Meghalaya,Tomato,2024-05-01,5,Summer,27.77,24.36,30.74,0.0,28.83,38.33,28.966666666666665,168.1,24.56,16.77,274.6,94.13,31.93,UP
Meghalaya,Tomato,2024-06-01,6,Monsoon,35.01,30.85,39.11,0.0,27.77,33.89,30.53666666666666,252.3,24.53,18.99,324.1,96.4,49.12,UP
Meghalaya,Tomato,2024-07-01,7,Monsoon,49.16,42.3,54.7,0.0,35.01,30.3,37.31333333333333,295.0,25.04,19.61,320.5,96.74,82.65,DOWN
Meghalaya,Tomato,2024-08-01,8,Monsoon,37.38,31.72,42.32,0.0,49.16,28.83,40.51666666666666,96.7,23.72,18.64,293.9,97.45,91.8,UP
Meghalaya,Tomato,2024-09-01,9,Monsoon,43.78,39.22,48.33,0.0,37.38,27.77,43.44,0.9,24.66,18.51,107.0,97.17,-22.12,UP
Meghalaya,Tomato,2024-10-01,10,Post-Monsoon,84.85,79.45,90.55,0.0,43.78,35.01,55.336666666666666,2.75,21.88,15.36,218.9,96.94,58.35,DOWN
Meghalaya,Tomato,2024-11-01,11,Post-Monsoon,53.38,47.39,62.09,0.0,84.85,49.16,60.67,6.6,20.21,10.84,12.5,95.33,-14.65,STABLE
Meghalaya,Tomato,2024-12-01,12,Winter,51.27,46.24,56.29,0.0,53.38,37.38,63.16666666666666,8.2,18.64,7.6,3.6,93.03,-9.95,DOWN
Meghalaya,Tomato,2025-01-01,1,Winter,32.71,26.6,38.83,,51.27,43.78,45.78666666666667,9.4,18.27,7.74,4.4,94.61,-7.28,STABLE
Meghalaya,Tomato,2025-02-01,2,Winter,33.68,28.11,39.25,,32.71,84.85,39.220000000000006,5.3,19.29,8.57,9.4,89.86,-15.48,DOWN
Meghalaya,Tomato,2025-03-01,3,Summer,30.0,25.0,35.0,,33.68,53.38,32.13,5.7,22.77,12.31,14.8,84.03,-17.05,DOWN
Meghalaya,Tomato,2025-04-01,4,Summer,23.09,15.98,30.2,,30.0,51.27,28.92333333333333,12.3,23.84,15.25,115.1,91.47,48.68,UP
Meghalaya,Tomato,2025-05-01,5,Summer,25.0,20.0,30.0,,23.09,32.71,26.03,8.2,23.55,16.92,443.7,95.26,201.02,UP
Meghalaya,Tomato,2025-06-01,6,Monsoon,33.64,27.46,39.52,,25.0,33.68,27.243333333333336,20.9,24.86,18.49,180.6,96.8,-94.38,DOWN
Meghalaya,Tomato,2025-07-01,7,Monsoon,27.2,22.36,32.05,,33.64,30.0,28.613333333333333,16.1,24.99,18.86,221.5,97.84,-16.35,UP
Meghalaya,Tomato,2025-08-01,8,Monsoon,34.58,29.81,39.35,,27.2,23.09,31.80666666666667,10.8,24.4,18.63,211.1,97.26,9.0,UP
Meghalaya,Tomato,2025-09-01,9,Monsoon,47.45,43.26,51.63,,34.58,25.0,36.41,4.6,24.46,17.82,138.7,97.67,9.57,DOWN
Meghalaya,Tomato,2025-10-01,10,Post-Monsoon,44.59,38.37,50.82,,47.45,33.64,42.20666666666667,9.8,23.06,15.65,88.7,96.84,-71.85,STABLE
Meghalaya,Tomato,2025-11-01,11,Post-Monsoon,42.48,39.03,49.75,,44.59,27.2,44.84,8.19,20.26,11.01,68.4,97.8,41.25,STABLE
NCT of Delhi,Onion,2022-01-01,1,Winter,21.1,12.69,27.58,0.0,,,21.1,25077.97,17.64,8.01,60.9,95.03,28.55,UP
NCT of Delhi,Onion,2022-02-01,2,Winter,23.08,15.55,30.42,0.0,21.1,,22.09,28037.27,22.03,10.25,23.3,90.64,3.53,DOWN
NCT of Delhi,Onion,2022-03-01,3,Summer,16.28,9.89,21.45,0.0,23.08,,20.15333333333333,30132.5,32.16,17.5,1.6,76.29,-22.88,DOWN
NCT of Delhi,Onion,2022-04-01,4,Summer,10.78,6.77,14.68,0.0,16.28,,16.713333333333335,30251.1,39.91,23.89,0.0,33.0,-4.18,STABLE
NCT of Delhi,Onion,2022-05-01,5,Summer,10.32,6.45,14.37,0.0,10.78,21.1,12.46,29871.31,40.04,26.53,27.6,63.81,0.9,UP
NCT of Delhi,Onion,2022-06-01,6,Monsoon,11.78,6.79,18.03,0.0,10.32,23.08,10.96,30760.91,39.28,27.75,47.8,59.1,-54.9,UP
NCT of Delhi,Onion,2022-07-01,7,Monsoon,12.66,7.59,17.24,0.0,11.78,16.28,11.586666666666666,27126.97,33.7,26.47,222.5,91.13,-31.72,STABLE
NCT of Delhi,Onion,2022-08-01,8,Monsoon,12.57,7.24,17.09,0.0,12.66,10.78,12.336666666666666,36494.52,33.0,26.01,80.3,89.45,-76.23,DOWN
NCT of Delhi,Onion,2022-09-01,9,Monsoon,11.82,6.48,16.51,0.0,12.57,10.32,12.35,29289.27,33.11,24.92,168.9,88.23,-14.67,UP
NCT of Delhi,Onion,2022-10-01,10,Post-Monsoon,14.82,9.19,20.91,0.0,11.82,11.78,13.07,31991.38,29.49,19.32,90.9,88.0,57.82,UP
NCT of Delhi,Onion,2022-11-01,11,Post-Monsoon,16.27,8.52,23.8,0.0,14.82,12.66,14.303333333333333,38495.49,26.41,14.54,7.6,84.8,2.55,DOWN
NCT of Delhi,Onion,2022-12-01,12,Winter,13.54,6.47,19.22,0.0,16.27,12.57,14.876666666666663,36347.79,21.61,9.54,0.0,90.97,-9.6,UP
NCT of Delhi,Onion,2023-01-01,1,Winter,15.61,8.33,20.23,0.0,13.54,11.82,15.14,25553.29,18.13,7.3,45.3,94.42,12.95,DOWN
NCT of Delhi,Onion,2023-02-01,2,Winter,13.39,8.14,16.78,0.0,15.61,14.82,14.18,30421.21,25.61,12.28,0.0,83.18,-19.77,DOWN
NCT of Delhi,Onion,2023-03-01,3,Summer,10.94,6.87,14.01,0.0,13.39,16.27,13.313333333333333,30777.91,28.53,16.37,63.2,84.0,38.72,DOWN
NCT of Delhi,Onion,2023-04-01,4,Summer,9.81,5.94,12.8,0.0,10.94,13.54,11.38,29389.85,33.89,20.48,3.1,59.23,-1.08,STABLE
NCT of Delhi,Onion,2023-05-01,5,Summer,9.92,5.41,13.16,0.0,9.81,15.61,10.223333333333334,36634.02,36.29,23.37,48.1,64.84,21.4,UP
NCT of Delhi,Onion,2023-06-01,6,Monsoon,10.71,5.54,14.63,0.0,9.92,13.39,10.146666666666668,32482.57,36.59,26.12,136.4,78.57,33.7,UP
NCT of Delhi,Onion,2023-07-01,7,Monsoon,14.51,9.1,18.87,0.0,10.71,10.94,11.713333333333331,32683.17,33.25,25.83,373.4,95.29,119.17,UP
NCT of Delhi,Onion,2023-08-01,8,Monsoon,17.16,11.02,22.31,0.0,14.51,9.81,14.126666666666663,30712.78,34.59,26.73,72.5,83.74,-84.02,UP
NCT of Delhi,Onion,2023-09-01,9,Monsoon,19.65,10.47,24.57,0.0,17.16,9.92,17.106666666666666,30059.89,33.88,25.0,89.6,89.53,-93.98,UP
NCT of Delhi,Onion,2023-10-01,10,Post-Monsoon,24.95,15.89,30.27,0.0,19.65,10.71,20.586666666666662,28034.33,32.08,19.33,15.8,81.97,-17.28,UP
NCT of Delhi,Onion,2023-11-01,11,Post-Monsoon,34.73,18.46,41.74,0.0,24.95,14.51,26.443333333333328,21522.59,26.37,14.8,12.6,92.17,7.55,DOWN
NCT of Delhi,Onion,2023-12-01,12,Winter,24.53,9.89,31.81,0.0,34.73,17.16,28.070000000000004,33878.6,22.26,9.93,0.5,94.13,-9.1,DOWN
NCT of Delhi,Onion,2024-01-01,1,Winter,17.84,7.47,22.98,0.0,24.53,19.65,25.7,35143.75,17.63,5.95,9.1,99.16,-23.25,DOWN
NCT of Delhi,Onion,2024-02-01,2,Winter,15.49,8.05,20.3,0.0,17.84,24.95,19.286666666666665,31384.82,22.71,10.07,40.3,87.31,20.52,STABLE
NCT of Delhi,Onion,2024-03-01,3,Summer,16.13,9.45,21.46,0.0,15.49,34.73,16.486666666666668,27360.76,29.08,15.1,18.9,76.45,-5.57,STABLE
NCT of Delhi,Onion,2024-04-01,4,Summer,15.67,10.24,19.59,0.0,16.13,24.53,15.763333333333334,28882.63,36.67,21.92,3.0,46.3,-1.17,UP
NCT of Delhi,Onion,2024-05-01,5,Summer,16.82,10.86,21.42,0.0,15.67,17.84,16.206666666666667,33794.64,41.66,27.21,1.6,40.13,-25.1,UP
NCT of Delhi,Onion,2024-06-01,6,Monsoon,21.19,13.48,26.85,0.0,16.82,15.49,17.893333333333334,31110.64,40.32,29.45,100.3,54.17,-2.4,UP
NCT of Delhi,Onion,2024-07-01,7,Monsoon,28.07,18.66,33.94,0.0,21.19,16.13,22.026666666666667,27484.76,34.17,26.76,249.6,92.94,-4.62,UP
NCT of Delhi,Onion,2024-08-01,8,Monsoon,31.61,22.55,37.25,0.0,28.07,15.67,26.956666666666667,29823.29,31.65,25.48,283.8,96.19,127.28,UP
NCT of Delhi,Onion,2024-09-01,9,Monsoon,38.53,26.76,46.25,0.0,31.61,16.82,32.73666666666667,28936.34,31.23,24.28,356.5,94.93,172.92,DOWN
NCT of Delhi,Onion,2024-10-01,10,Post-Monsoon,35.1,25.94,42.1,0.0,38.53,21.19,35.080000000000005,32937.25,32.59,21.03,0.0,86.39,-33.08,STABLE
NCT of Delhi,Onion,2024-11-01,11,Post-Monsoon,34.87,26.35,41.8,0.0,35.1,28.07,36.16666666666666,32556.52,28.36,16.54,0.0,84.5,-5.05,DOWN
NCT of Delhi,Onion,2024-12-01,12,Winter,24.61,15.67,32.63,0.0,34.87,31.61,31.526666666666667,38307.69,21.15,10.27,37.9,84.77,28.3,DOWN
NCT of Delhi,Onion,2025-01-01,1,Winter,20.26,11.58,28.58,,24.61,38.53,26.58,23384.75,20.04,9.32,14.1,94.23,-18.25,UP
NCT of Delhi,Onion,2025-02-01,2,Winter,24.36,16.96,30.53,,20.26,35.1,23.076666666666668,25061.9,24.95,13.61,15.5,83.18,-4.27,DOWN
NCT of Delhi,Onion,2025-03-01,3,Summer,18.16,10.78,23.81,,24.36,34.87,20.926666666666662,29509.05,30.73,17.76,14.2,64.65,-10.28,DOWN
NCT of Delhi,Onion,2025-04-01,4,Summer,13.64,7.69,17.79,,18.16,24.61,18.72,27533.74,38.34,24.16,10.6,45.83,6.42,DOWN
NCT of Delhi,Onion,2025-05-01,5,Summer,10.69,6.04,14.48,,13.64,20.26,14.163333333333334,33903.14,37.86,26.22,29.5,67.97,2.8,UP
NCT of Delhi,Onion,2025-06-01,6,Monsoon,13.13,6.89,17.4,,10.69,24.36,12.486666666666666,29799.23,36.81,27.13,126.3,77.53,23.6,UP
NCT of Delhi,Onion,2025-07-01,7,Monsoon,14.67,7.3,19.85,,13.13,18.16,12.83,30957.48,33.23,26.36,171.4,93.23,-82.82,STABLE
NCT of Delhi,Onion,2025-08-01,8,Monsoon,14.34,8.08,18.45,,14.67,13.64,14.046666666666669,33568.7,31.9,25.95,189.5,93.81,32.97,DOWN
NCT of Delhi,Onion,2025-09-01,9,Monsoon,12.32,7.27,16.12,,14.34,10.69,13.776666666666666,29040.8,34.27,25.73,119.3,84.43,-64.27,DOWN
NCT of Delhi,Onion,2025-10-01,10,Post-Monsoon,11.35,6.53,15.21,,12.32,13.13,12.67,30166.7,30.97,21.56,25.6,84.48,-7.48,STABLE
NCT of Delhi,Onion,2025-11-01,11,Post-Monsoon,11.17,6.79,14.68,,11.35,14.67,11.613333333333337,13118.61,26.56,14.2,0.0,78.17,-5.05,UP
NCT of Delhi,Potato,2022-01-01,1,Winter,7.13,4.76,11.14,0.0,,,7.13,40383.99,17.64,8.01,60.9,95.03,28.55,STABLE
NCT of Delhi,Potato,2022-02-01,2,Winter,7.36,4.99,11.33,0.0,7.13,,7.245,38549.4,22.03,10.25,23.3,90.64,3.53,UP
NCT of Delhi,Potato,2022-03-01,3,Summer,7.88,5.46,11.76,0.0,7.36,,7.456666666666667,43012.03,32.16,17.5,1.6,76.29,-22.88,UP
NCT of Delhi,Potato,2022-04-01,4,Summer,9.07,5.93,13.09,0.0,7.88,,8.103333333333333,39375.0,39.91,23.89,0.0,33.0,-4.18,UP
NCT of Delhi,Potato,2022-05-01,5,Summer,11.45,7.12,16.1,0.0,9.07,7.13,9.466666666666669,31006.03,40.04,26.53,27.6,63.81,0.9,UP
NCT of Delhi,Potato,2022-06-01,6,Monsoon,13.4,7.79,19.34,0.0,11.45,7.36,11.306666666666668,31738.98,39.28,27.75,47.8,59.1,-54.9,UP
NCT of Delhi,Potato,2022-07-01,7,Monsoon,16.81,10.07,23.69,0.0,13.4,7.88,13.886666666666663,36358.98,33.7,26.47,222.5,91.13,-31.72,DOWN
NCT of Delhi,Potato,2022-08-01,8,Monsoon,14.86,8.06,20.84,0.0,16.81,9.07,15.023333333333332,40489.93,33.0,26.01,80.3,89.45,-76.23,STABLE
NCT of Delhi,Potato,2022-09-01,9,Monsoon,14.31,7.48,20.04,0.0,14.86,11.45,15.326666666666666,42112.37,33.11,24.92,168.9,88.23,-14.67,UP
NCT of Delhi,Potato,2022-10-01,10,Post-Monsoon,16.7,9.8,23.19,0.0,14.31,13.4,15.29,40652.56,29.49,19.32,90.9,88.0,57.82,DOWN
NCT of Delhi,Potato,2022-11-01,11,Post-Monsoon,15.7,8.32,20.99,0.0,16.7,16.81,15.57,50894.72,26.41,14.54,7.6,84.8,2.55,DOWN
NCT of Delhi,Potato,2022-12-01,12,Winter,12.49,6.02,19.14,0.0,15.7,14.86,14.963333333333331,51449.87,21.61,9.54,0.0,90.97,-9.6,DOWN
NCT of Delhi,Potato,2023-01-01,1,Winter,8.38,5.17,14.55,0.0,12.49,14.31,12.19,44775.43,18.13,7.3,45.3,94.42,12.95,DOWN
NCT of Delhi,Potato,2023-02-01,2,Winter,6.07,4.32,8.74,0.0,8.38,16.7,8.98,44975.47,25.61,12.28,0.0,83.18,-19.77,UP
NCT of Delhi,Potato,2023-03-01,3,Summer,6.52,3.5,9.92,0.0,6.07,15.7,6.989999999999999,43276.16,28.53,16.37,63.2,84.0,38.72,UP
NCT of Delhi,Potato,2023-04-01,4,Summer,8.44,4.76,12.33,0.0,6.52,12.49,7.010000000000001,32459.65,33.89,20.48,3.1,59.23,-1.08,UP
NCT of Delhi,Potato,2023-05-01,5,Summer,9.89,5.28,14.65,0.0,8.44,8.38,8.283333333333333,33099.8,36.29,23.37,48.1,64.84,21.4,UP
NCT of Delhi,Potato,2023-06-01,6,Monsoon,11.25,5.59,17.96,0.0,9.89,6.07,9.86,35364.05,36.59,26.12,136.4,78.57,33.7,UP
NCT of Delhi,Potato,2023-07-01,7,Monsoon,13.11,7.54,20.11,0.0,11.25,6.52,11.416666666666666,37879.66,33.25,25.83,373.4,95.29,119.17,STABLE
NCT of Delhi,Potato,2023-08-01,8,Monsoon,12.65,6.73,20.21,0.0,13.11,8.44,12.336666666666668,37907.45,34.59,26.73,72.5,83.74,-84.02,STABLE
NCT of Delhi,Potato,2023-09-01,9,Monsoon,12.09,4.52,22.15,0.0,12.65,9.89,12.616666666666667,35720.29,33.88,25.0,89.6,89.53,-93.98,STABLE
NCT of Delhi,Potato,2023-10-01,10,Post-Monsoon,12.38,4.72,23.89,0.0,12.09,11.25,12.373333333333337,47928.61,32.08,19.33,15.8,81.97,-17.28,STABLE
NCT of Delhi,Potato,2023-11-01,11,Post-Monsoon,11.99,3.77,25.14,0.0,12.38,13.11,12.153333333333334,44817.19,26.37,14.8,12.6,92.17,7.55,DOWN
NCT of Delhi,Potato,2023-12-01,12,Winter,8.6,3.92,13.99,0.0,11.99,12.65,10.99,48862.85,22.26,9.93,0.5,94.13,-9.1,DOWN
NCT of Delhi,Potato,2024-01-01,1,Winter,7.54,3.63,13.33,0.0,8.6,12.09,9.376666666666669,47137.45,17.63,5.95,9.1,99.16,-23.25,STABLE
NCT of Delhi,Potato,2024-02-01,2,Winter,7.52,3.89,11.76,0.0,7.54,12.38,7.886666666666667,45555.7,22.71,10.07,40.3,87.31,20.52,UP
NCT of Delhi,Potato,2024-03-01,3,Summer,9.78,4.56,15.34,0.0,7.52,11.99,8.28,34853.95,29.08,15.1,18.9,76.45,-5.57,UP
NCT of Delhi,Potato,2024-04-01,4,Summer,13.95,6.54,19.11,0.0,9.78,8.6,10.416666666666666,40769.88,36.67,21.92,3.0,46.3,-1.17,UP
NCT of Delhi,Potato,2024-05-01,5,Summer,15.65,9.15,23.05,0.0,13.95,7.54,13.126666666666663,36107.47,41.66,27.21,1.6,40.13,-25.1,STABLE
NCT of Delhi,Potato,2024-06-01,6,Monsoon,15.97,9.92,23.92,0.0,15.65,7.52,15.19,34798.65,40.32,29.45,100.3,54.17,-2.4,UP
NCT of Delhi,Potato,2024-07-01,7,Monsoon,21.61,14.39,34.62,0.0,15.97,9.78,17.743333333333336,36502.34,34.17,26.76,249.6,92.94,-4.62,STABLE
NCT of Delhi,Potato,2024-08-01,8,Monsoon,21.18,14.21,34.05,0.0,21.61,13.95,19.58666666666667,39471.89,31.65,25.48,283.8,96.19,127.28,STABLE
NCT of Delhi,Potato,2024-09-01,9,Monsoon,21.04,13.39,30.8,0.0,21.18,15.65,21.276666666666667,39131.08,31.23,24.28,356.5,94.93,172.92,STABLE
NCT of Delhi,Potato,2024-10-01,10,Post-Monsoon,21.11,12.76,27.33,0.0,21.04,15.97,21.11,47836.84,32.59,21.03,0.0,86.39,-33.08,STABLE
NCT of Delhi,Potato,2024-11-01,11,Post-Monsoon,21.45,13.51,30.87,0.0,21.11,21.61,21.2,42479.42,28.36,16.54,0.0,84.5,-5.05,STABLE
NCT of Delhi,Potato,2024-12-01,12,Winter,20.5,11.8,27.24,0.0,21.45,21.18,21.02,49510.25,21.15,10.27,37.9,84.77,28.3,DOWN
NCT of Delhi,Potato,2025-01-01,1,Winter,16.03,7.92,22.89,,20.5,21.04,19.326666666666668,48695.59,20.04,9.32,14.1,94.23,-18.25,DOWN
NCT of Delhi,Potato,2025-02-01,2,Winter,9.06,5.27,12.3,,16.03,21.11,15.196666666666667,39861.35,24.95,13.61,15.5,83.18,-4.27,UP
NCT of Delhi,Potato,2025-03-01,3,Summer,10.32,6.01,13.72,,9.06,21.45,11.803333333333336,44864.82,30.73,17.76,14.2,64.65,-10.28,STABLE
NCT of Delhi,Potato,2025-04-01,4,Summer,9.86,5.46,14.34,,10.32,20.5,9.746666666666668,39991.05,38.34,24.16,10.6,45.83,6.42,STABLE
NCT of Delhi,Potato,2025-05-01,5,Summer,9.59,5.31,14.9,,9.86,16.03,9.923333333333332,36655.35,37.86,26.22,29.5,67.97,2.8,UP
NCT of Delhi,Potato,2025-06-01,6,Monsoon,12.79,7.17,17.81,,9.59,9.06,10.746666666666664,37868.87,36.81,27.13,126.3,77.53,23.6,UP
NCT of Delhi,Potato,2025-07-01,7,Monsoon,13.44,5.86,21.36,,12.79,10.32,11.939999999999998,42789.89,33.23,26.36,171.4,93.23,-82.82,DOWN
NCT of Delhi,Potato,2025-08-01,8,Monsoon,12.49,5.61,20.06,,13.44,9.86,12.906666666666666,39685.2,31.9,25.95,189.5,93.81,32.97,UP
NCT of Delhi,Potato,2025-09-01,9,Monsoon,13.28,6.39,19.82,,12.49,9.59,13.07,49544.35,34.27,25.73,119.3,84.43,-64.27,UP
NCT of Delhi,Potato,2025-10-01,10,Post-Monsoon,14.5,6.23,25.52,,13.28,12.79,13.423333333333332,37209.14,30.97,21.56,25.6,84.48,-7.48,UP
NCT of Delhi,Potato,2025-11-01,11,Post-Monsoon,15.26,10.42,20.64,,14.5,13.44,14.346666666666666,15116.47,26.56,14.2,0.0,78.17,-5.05,DOWN
NCT of Delhi,Tomato,2022-01-01,1,Winter,13.14,6.63,22.15,0.0,,,13.14,22481.97,17.64,8.01,60.9,95.03,28.55,UP
NCT of Delhi,Tomato,2022-02-01,2,Winter,16.54,8.67,25.64,0.0,13.14,,14.84,22130.27,22.03,10.25,23.3,90.64,3.53,DOWN
NCT of Delhi,Tomato,2022-03-01,3,Summer,13.46,7.2,18.76,0.0,16.54,,14.38,22585.94,32.16,17.5,1.6,76.29,-22.88,UP
NCT of Delhi,Tomato,2022-04-01,4,Summer,18.23,9.39,25.89,0.0,13.46,,16.076666666666668,20052.21,39.91,23.89,0.0,33.0,-4.18,UP
NCT of Delhi,Tomato,2022-05-01,5,Summer,19.25,9.1,26.58,0.0,18.23,13.14,16.98,8760.92,40.04,26.53,27.6,63.81,0.9,UP
